job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,Employee_status,gender,age,marital_status_maried(Y/N),number_of_dependences,number_of_dependences (male),number_of_dependences (female),Education_level,GPA,year_graduated,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Best Performance,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3
JG04,1.17,PG03,1.17,2.83,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_4,0,0,3,3,1,2,7,7,4,0,78.40333333,127,1,achiev_> 1.5,achiev_> 1.5,reached
JG03,0.83,PG01,0.83,0.83,RM_type_B,Contract,Male,1991,N,0,0,0,level_4,3.02,0,,1,1,1,0,0,0,0,,,,,,
JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,1987,Y,1,0,1,,,,4,4,3,3,0,9,0,0,80.43333333,97.76,2,achiev_> 1.5,achiev_< 50%,reached
JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,1992,N,0,0,0,level_3,3.12,0,,1,2,2,0,0,1,0,,,,,,
JG04,1.75,PG03,1.75,1.5,RM_type_B,Permanent,Male,1986,Y,2,1,1,,,,6,6,4,5,2,5,0,0,78.31,71.06,1,achiev_< 50%,achiev_< 50%,reached
JG04,1.75,PG03,1.75,0.25,RM_type_A,Permanent,Male,1990,Y,1,1,0,,,,6,6,3,4,0,4,0,0,111.18,113.11,3,achiev_50%-100%,achiev_> 1.5,reached
JG03,0.17,PG01,0.17,0.17,RM_type_B,Contract,Male,1990,N,0,0,0,level_3,0,0,,1,1,1,0,0,0,0,,,,,,
JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,1986,Y,0,0,0,,,,5,5,2,2,1,18,5,0,99.52,105.4,3,achiev_50%-100%,achiev_100%-150%,reached
JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,0,0,1,1,1,1,0,0,0,0,,,,,,
JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_4,2.98,2015,5,5,3,2,2,10,0,0,60.45333333,68.73,0,achiev_100%-150%,achiev_< 50%,reached
JG04,1.33,PG03,1.33,1.17,RM_type_A,Permanent,Male,1992,Y,0,0,0,level_3,0,0,3,3,3,3,1,5,0,0,52.89,54.32,0,achiev_< 50%,achiev_< 50%,reached
JG04,0.92,PG03,0.92,0.92,RM_type_B,Permanent,Male,1990,Y,1,1,0,level_4,0,0,1,1,1,1,0,6,0,0,,,,,,
JG04,1.83,PG03,1.83,2.5,RM_type_A,Permanent,Male,1984,N,0,0,0,,,,7,7,4,6,12,0,0,0,44.92666667,49.65,0,achiev_100%-150%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,1.5,RM_type_A,Permanent,Male,1988,Y,0,0,0,level_1,45,2015,7,7,3,5,0,7,0,0,94.57666667,88.45,3,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.25,PG03,1.25,0.92,RM_type_A,Permanent,Male,1988,N,0,0,0,,,,5,5,3,3,0,6,1,0,32.53666667,32.23,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.67,PG03,1.67,0.5,RM_type_B,Permanent,Male,1990,Y,1,0,1,level_4,0,0,2,2,2,3,0,3,0,0,37.41,53.33,0,achiev_50%-100%,achiev_< 50%,reached
JG03,0.33,PG01,0.33,0.25,RM_type_B,Contract,Male,1992,N,0,0,0,level_4,0,0,,1,2,1,0,0,0,0,,,,,,
JG03,0,PG01,0,0,RM_type_B,Contract,Male,1987,N,0,0,0,level_3,0,0,,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,1985,Y,2,1,1,,,,6,6,6,3,4,2,0,0,57.86,60.35,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,1989,Y,1,1,0,,,,4,4,4,3,0,9,0,0,54.17333333,59.78,0,achiev_50%-100%,achiev_< 50%,reached
JG03,0.92,PG01,0.92,0.5,RM_type_B,Contract,Male,1992,Y,0,0,0,level_4,3.36,0,,1,4,1,0,0,0,0,,,,,,
JG04,0.5,PG03,0.5,0.5,RM_type_A,Permanent,Male,1990,N,0,0,0,level_4,0,0,1,1,1,2,0,0,0,0,,,,,,
JG04,1.25,PG03,1.25,0.5,RM_type_A,Permanent,Female,1986,Y,0,0,0,level_4,3.62,2008,6,6,5,4,4,2,0,0,76.80333333,58.83,1,achiev_< 50%,achiev_< 50%,reached
JG03,0.42,PG01,0.42,0.42,RM_type_B,Contract,Female,1993,N,0,0,0,level_4,0,0,,1,2,1,0,0,0,0,,,,,,
JG04,2.67,PG03,2.67,0.5,RM_type_A,Permanent,Male,1980,Y,3,2,1,level_4,3,2015,6,6,4,4,6,6,0,0,49.12333333,52.45,0,achiev_< 50%,achiev_< 50%,reached
JG03,0.83,PG01,0.83,0.5,RM_type_B,Contract,Male,1990,Y,1,0,1,level_4,3.08,0,,1,3,1,0,0,0,0,,,,,,
JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,1988,Y,1,1,0,level_4,3,2015,5,5,3,3,5,6,4,0,59.05333333,65.35,0,achiev_50%-100%,achiev_< 50%,reached
JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,1989,Y,0,0,0,level_4,0,0,1,1,1,1,0,0,0,0,,,,,,
JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,1983,Y,0,0,0,level_4,3,2015,7,7,3,3,7,7,1,0,47.06,50.48,0,achiev_100%-150%,achiev_< 50%,not reached
JG04,1.67,PG03,1.67,1.5,RM_type_A,Permanent,Male,1990,Y,1,1,0,,,,4,4,3,3,0,10,4,0,62.62666667,67.75,0,achiev_50%-100%,achiev_< 50%,reached
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,0,0,1,1,1,1,1,0,0,0,,,,,,
JG04,1.75,PG03,1.75,1.92,RM_type_A,Permanent,Male,1986,Y,1,1,0,,,,7,7,4,5,12,4,0,0,32.57333333,31,0,Tidak diberikan target,Tidak diberikan target,reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_4,3,2015,5,5,3,3,2,7,1,0,46.12,47.66,0,achiev_> 1.5,achiev_< 50%,not reached
JG04,1.67,PG03,1.67,1.5,RM_type_A,Permanent,Male,1987,Y,1,0,1,level_4,3,2015,5,5,2,3,1,4,0,0,103.3466667,105.21,3,achiev_100%-150%,achiev_50%-100%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_C,Permanent,Male,1987,N,0,0,0,,,,4,4,4,4,11,1,0,0,73.30333333,73.78,0,achiev_50%-100%,achiev_< 50%,reached
JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,1992,Y,0,0,0,level_4,3.16,0,,1,1,1,0,0,0,0,,,,,,
JG03,0.83,PG01,0.83,0.83,RM_type_B,Contract,Male,1991,N,0,0,0,level_4,3.34,0,,1,1,1,0,0,0,0,,,,,,
JG04,1.25,PG03,1.25,1.5,RM_type_A,Permanent,Male,1991,Y,1,1,0,,,,4,4,2,2,5,8,5,0,16.80666667,17.14,0,achiev_< 50%,achiev_< 50%,reached
JG03,0.83,PG01,0.83,0.42,RM_type_B,Contract,Female,1993,N,0,0,0,level_3,2.96,0,,1,3,1,0,0,0,0,,,,,,
JG04,0.5,PG03,0.5,0.5,RM_type_A,Permanent,Male,1989,Y,0,0,0,level_4,0,0,1,1,1,2,0,0,0,0,,,,,,
JG04,1.58,PG03,1.58,0.5,RM_type_A,Permanent,Male,1987,Y,1,1,0,level_4,3,2015,6,6,5,4,7,8,1,0,74.23333333,86.03,1,achiev_50%-100%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,0.25,RM_type_C,Permanent,Male,1988,N,0,0,0,level_4,3,2015,5,5,4,3,2,4,0,0,60.37666667,66.01,0,achiev_100%-150%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1986,Y,2,1,1,,,,5,5,2,2,0,6,0,0,71.79666667,74.56,0,achiev_< 50%,achiev_50%-100%,reached
JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,1993,N,0,0,0,level_3,3.68,0,,1,2,1,0,0,0,0,,,,,,
JG04,2.42,PG03,2.42,1,RM_type_C,Permanent,Female,1988,Y,1,1,0,level_4,3.65,2011,6,6,4,5,0,10,0,0,67.50666667,72.59,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Female,1990,Y,0,0,0,,,,5,5,3,2,0,3,0,0,103.8433333,103.4,3,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.83,PG03,1.83,1.83,RM_type_A,Permanent,Female,1989,Y,1,0,1,level_4,0,0,2,2,2,4,1,0,0,0,36.40333333,41.42,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,1987,Y,1,1,0,,,,4,4,3,2,7,3,0,0,93.37666667,105.54,3,achiev_100%-150%,achiev_50%-100%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,1991,Y,0,0,0,,,,4,4,2,3,5,3,0,0,86.46,95.89,2,achiev_50%-100%,achiev_100%-150%,not reached
JG04,0.83,PG03,0.83,0.83,RM_type_B,Permanent,Female,1990,Y,0,0,0,level_4,0,0,1,1,1,2,0,0,0,0,,,,,,
JG04,2.75,PG03,2.75,0.42,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_4,3.2,2008,7,7,5,7,27,0,0,0,59.81333333,63.53,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Male,1987,Y,1,0,1,level_3,3.57,2012,5,5,2,3,10,4,3,0,69.82333333,75.07,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Female,1990,N,0,0,0,level_4,0,0,3,3,3,4,7,12,0,0,48.64333333,62.82,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.58,PG03,1.58,0.42,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_4,3.19,2012,5,5,3,4,6,4,0,0,63.48666667,67.73,0,achiev_100%-150%,achiev_< 50%,reached
JG04,0.83,PG03,0.83,0.83,RM_type_A,Permanent,Male,1990,Y,1,0,1,level_4,0,0,1,1,1,3,0,0,0,0,,,,,,
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Female,1992,N,0,0,0,level_4,0,0,,1,1,1,0,0,0,0,,,,,,
JG04,2.25,PG03,2.25,0.42,RM_type_A,Permanent,Male,1986,Y,1,1,0,level_3,2.96,2006,6,6,4,5,3,8,1,0,96.80333333,119.05,2,achiev_> 1.5,achiev_50%-100%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Female,1989,N,0,0,0,,,,5,5,3,7,0,0,7,0,101.6466667,101.18,3,achiev_100%-150%,achiev_50%-100%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,1984,Y,2,0,2,,,,4,4,3,4,4,5,0,0,50.72333333,57.92,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,1.25,RM_type_C,Permanent,Female,1987,Y,2,1,1,,,,4,4,3,4,4,5,0,0,86.44333333,86.38,2,achiev_50%-100%,achiev_50%-100%,not reached
JG04,1.75,PG03,1.75,0.42,RM_type_A,Permanent,Male,1989,Y,1,1,0,level_4,3.18,2011,5,5,3,4,1,0,3,0,43.6,43.48,0,achiev_< 50%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,1.25,RM_type_A,Permanent,Male,1983,Y,3,2,1,level_4,3.05,2007,5,5,3,4,9,5,1,0,58.47333333,62.29,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.17,PG03,1.17,1.25,RM_type_A,Permanent,Male,1988,Y,0,0,0,,,,4,4,3,4,1,7,0,0,99.10333333,102.33,3,,,
JG04,1.83,PG03,1.83,0.42,RM_type_A,Permanent,Male,1986,Y,2,0,2,,,,4,4,3,3,1,3,1,0,66.51,69.61,0,achiev_> 1.5,achiev_< 50%,reached
JG03,0.75,PG01,0.75,0.42,RM_type_B,Contract,Female,1989,Y,0,0,0,level_3,0,0,,1,2,1,0,0,0,0,,,,,,
JG03,0.75,PG01,0.75,0.75,RM_type_B,Contract,Female,1991,Y,0,0,0,level_3,0,0,,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,1.25,RM_type_A,Permanent,Male,1984,Y,1,0,1,level_3,3.01,2008,5,5,3,4,10,0,5,0,76.58666667,91.57,1,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.83,PG03,1.83,0.42,RM_type_B,Permanent,Female,1987,N,0,0,0,level_4,3.8,2012,5,5,3,4,0,3,4,0,60.17,56.26,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,1986,Y,0,0,0,,,,6,6,4,6,9,2,0,0,55.00333333,60.2,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_B,Permanent,Male,1986,Y,1,1,0,,,,5,5,4,2,1,14,1,0,58.19,65.28,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,0.75,PG03,0.75,1.17,RM_type_B,Permanent,Male,1989,N,0,0,0,level_4,0,0,1,1,1,2,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1986,Y,1,0,1,,,,5,5,3,3,2,4,0,0,113.3166667,110.46,3,achiev_50%-100%,achiev_> 1.5,reached
JG04,1.08,PG03,1.08,0.5,RM_type_B,Permanent,Male,1985,N,0,0,0,,,,5,5,3,4,0,10,3,0,41.76666667,40.67,0,Tidak diberikan target,achiev_< 50%,reached
JG04,1.67,PG03,1.67,2.08,RM_type_A,Permanent,Male,1991,Y,1,0,1,,,,4,4,3,4,4,11,0,0,31.31333333,13.63,0,achiev_< 50%,achiev_< 50%,reached
JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,0,0,1,1,1,1,0,0,0,0,,,,,,
JG04,6.92,PG04,4.5,2.17,RM_type_B,Permanent,Male,1985,Y,1,0,1,,,,7,7,4,6,17,0,0,0,41.07,48.57,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1986,Y,2,2,0,,,,6,6,4,4,8,3,0,0,38.74666667,91.36,1,achiev_< 50%,achiev_100%-150%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1988,Y,0,0,0,,,,5,5,3,3,0,3,4,0,53.03,59.23,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1989,Y,2,0,2,level_3,0,0,1,1,1,1,0,0,0,0,,,,,,
JG04,2.67,PG03,2.67,3.25,RM_type_C,Permanent,Female,1985,Y,1,1,0,,,,6,6,2,5,14,10,6,0,105.6066667,102.55,3,achiev_50%-100%,achiev_> 1.5,not reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1988,Y,1,1,0,,,,5,5,3,4,2,6,0,0,91.76333333,103.77,2,achiev_100%-150%,achiev_50%-100%,reached
JG04,1.67,PG03,1.67,0.17,RM_type_B,Permanent,Female,1988,N,0,0,0,level_4,0,0,3,3,3,4,6,3,1,0,53.11333333,56.85,0,achiev_> 1.5,Tidak diberikan target,reached
JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,0,0,1,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.17,RM_type_A,Permanent,Male,1986,Y,2,2,0,,,,5,5,3,3,1,6,0,0,73.40333333,81.67,0,achiev_50%-100%,achiev_< 50%,reached
JG04,0.75,PG03,0.75,1.17,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_4,0,0,1,1,1,3,2,0,0,0,,,,,,
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,0,0,1,1,1,1,0,0,0,0,,,,,,
JG04,0.08,PG03,0.08,0.08,RM_type_B,Permanent,Male,1991,N,0,0,0,level_4,0,0,1,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,0.08,RM_type_A,Permanent,Male,1990,Y,0,0,0,,,,7,7,5,3,9,6,0,0,93.05666667,81.49,2,achiev_> 1.5,achiev_< 50%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_B,Permanent,Male,1988,Y,0,0,0,,,,6,6,4,4,7,18,8,0,44.92666667,43.49,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,2.67,PG03,2.67,0.5,RM_type_A,Permanent,Male,1986,Y,1,1,0,,,,5,5,3,3,14,7,0,0,88.26,88.34,3,achiev_50%-100%,achiev_> 1.5,not reached
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1989,Y,1,0,1,level_4,0,0,1,1,1,1,1,0,0,0,,,,,,
JG04,2.83,PG03,2.83,0.5,RM_type_A,Permanent,Male,1985,Y,3,2,1,,,,7,7,4,4,10,4,0,0,35.14333333,36.63,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,2.92,RM_type_B,Permanent,Male,1989,Y,0,0,0,,,,4,4,2,3,9,3,1,0,64.82,64.92,0,achiev_> 1.5,achiev_< 50%,not reached
JG03,0.33,PG01,0.33,0.33,RM_type_B,Contract,Male,1991,N,0,0,0,level_4,2.9,0,,1,1,1,0,0,0,0,,,,,,
JG04,1.17,PG03,1.17,1.92,RM_type_B,Permanent,Male,1985,Y,0,0,0,,,,7,7,6,4,0,0,0,0,34.12666667,22.56,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.17,PG03,1.17,1.5,RM_type_B,Permanent,Male,1986,Y,1,1,0,,,,5,5,5,3,2,7,0,0,55.73,76.83,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1990,N,0,0,0,,,,5,5,3,2,6,4,3,0,62.51333333,69,0,achiev_100%-150%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,2.92,RM_type_A,Permanent,Male,1984,Y,2,1,1,,,,5,5,2,2,12,8,0,0,26.80666667,70.42,0,achiev_50%-100%,achiev_50%-100%,reached
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1988,Y,1,1,0,level_3,0,0,1,1,1,1,0,0,0,0,,,,,,
JG05,5,PG06,3,2.08,RM_type_C,Permanent,Female,1971,Y,3,2,1,level_3,0,1992,26,26,7,7,10,0,0,0,41.925,44.6,0,achiev_100%-150%,achiev_< 50%,reached
JG04,1.67,PG03,1.67,2.08,RM_type_A,Permanent,Male,1983,Y,2,0,2,,,,7,7,4,4,5,3,0,0,41.92,38.03,0,achiev_> 1.5,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1988,Y,1,0,1,,,,6,6,4,4,9,4,0,0,49.03333333,56.64,0,achiev_50%-100%,achiev_< 50%,reached
JG04,1.17,PG03,1.17,1.5,RM_type_B,Permanent,Male,1984,Y,2,2,0,,,,5,5,3,2,0,7,0,0,39.29333333,87.88,1,achiev_50%-100%,achiev_100%-150%,not reached
JG04,1.17,PG03,1.17,2.08,RM_type_B,Permanent,Male,1989,Y,0,0,0,level_4,0,0,2,2,2,2,1,0,3,0,32.89333333,66.78,0,achiev_100%-150%,achiev_50%-100%,not reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,1990,Y,1,0,1,,,,5,5,3,3,4,5,0,0,105.01,104.54,3,achiev_50%-100%,achiev_> 1.5,reached
JG04,1.75,PG03,1.75,0.17,RM_type_B,Permanent,Male,1989,Y,0,0,0,,,,4,4,4,3,0,11,3,0,107.9166667,110.66,3,achiev_< 50%,achiev_> 1.5,reached
JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,1995,N,0,0,0,level_4,3.05,0,,1,2,1,0,0,0,0,,,,,,
JG04,2.83,PG03,2.83,0.17,RM_type_A,Permanent,Male,1985,Y,1,1,0,level_4,3.01,2009,7,7,5,5,4,1,1,0,53.59666667,57.14,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.67,PG03,1.67,0.17,RM_type_B,Permanent,Male,1988,Y,2,1,1,,,,6,6,5,5,1,3,0,0,53.58,57.73,0,achiev_> 1.5,Tidak diberikan target,reached
JG04,1.08,PG03,1.08,0.17,RM_type_B,Permanent,Male,1989,Y,2,1,1,,,,5,5,6,2,0,9,4,0,34.91666667,74.75,0,achiev_< 50%,achiev_< 50%,reached
JG04,0.75,PG03,0.75,0.17,RM_type_A,Permanent,Male,1986,Y,1,0,1,level_3,0,0,1,1,3,3,0,1,1,0,,,,,,
JG04,0.5,PG03,0.5,0.17,RM_type_B,Permanent,Female,1988,Y,0,0,0,level_4,0,0,1,1,1,1,0,0,0,0,,,,,,
JG03,0.33,PG01,0.33,0.17,RM_type_B,Contract,Female,1988,Y,2,0,2,level_4,2.97,2011,,1,2,1,0,0,0,0,,,,,,
JG04,2.83,PG03,2.83,2.5,RM_type_A,Permanent,Male,1988,Y,2,0,2,,,,7,7,3,5,11,15,0,0,74.57666667,89.45,1,achiev_50%-100%,achiev_< 50%,reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1986,Y,3,1,2,,,,4,4,3,2,2,12,0,0,60.11666667,70.49,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.75,PG03,1.75,2.5,RM_type_B,Permanent,Male,1990,N,0,0,0,level_3,3.5,2012,5,5,2,2,1,4,0,0,114.81,115.69,3,achiev_100%-150%,achiev_100%-150%,reached
JG04,1.08,PG03,1.08,0.17,RM_type_B,Permanent,Male,1987,Y,1,0,1,,,,4,4,3,3,3,13,0,0,37.25333333,32.49,0,achiev_50%-100%,achiev_< 50%,not reached
JG04,1.83,PG03,1.83,0.25,RM_type_B,Permanent,Male,1988,N,0,0,0,,,,6,6,5,3,2,9,0,0,93.36666667,95.75,3,achiev_50%-100%,achiev_100%-150%,reached
JG04,1.75,PG03,1.75,1.5,RM_type_A,Permanent,Female,1985,Y,1,0,1,,,,5,5,2,3,6,7,5,0,118.9566667,120.77,3,achiev_> 1.5,achiev_100%-150%,not reached
JG04,1.75,PG03,1.75,2.42,RM_type_A,Permanent,Male,1989,N,0,0,0,level_3,0,0,3,3,2,2,0,3,0,0,84.90333333,96.57,2,achiev_> 1.5,achiev_50%-100%,not reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1987,Y,1,1,0,level_4,2.9,2011,5,5,4,4,7,1,0,0,86.18,117,1,achiev_> 1.5,achiev_> 1.5,reached
JG04,1.75,PG03,1.75,2.92,RM_type_A,Permanent,Male,1988,Y,1,1,0,level_3,0,0,3,3,1,2,5,4,0,0,93.7,99.98,2,achiev_100%-150%,achiev_100%-150%,not reached
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1991,Y,1,1,0,level_4,0,0,1,1,1,1,0,0,0,0,,,,,,
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1988,Y,1,0,1,level_3,3.51,2009,6,6,4,4,11,5,0,0,106.18,114.83,3,achiev_100%-150%,achiev_> 1.5,reached
JG04,1.17,PG03,1.17,2.5,RM_type_B,Permanent,Male,1986,Y,2,1,1,,,,6,6,2,2,5,4,2,0,92.09,93.77,2,achiev_50%-100%,achiev_50%-100%,reached
JG04,1.75,PG03,1.75,2.42,RM_type_B,Permanent,Male,1990,N,0,0,0,level_3,0,0,3,3,2,3,4,5,0,0,98.48,93.62,3,achiev_> 1.5,achiev_> 1.5,not reached
JG04,1.83,PG03,1.83,0.5,RM_type_A,Permanent,Male,1990,Y,0,0,0,level_4,2.93,2011,5,5,4,5,6,3,3,0,41.86,41.53,0,achiev_< 50%,achiev_< 50%,reached
JG04,1.17,PG03,1.17,1.33,RM_type_A,Permanent,Male,1986,Y,0,0,0,,,,4,4,2,2,0,3,0,0,91.58,109.58,2,achiev_100%-150%,achiev_> 1.5,not reached
JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,1991,Y,1,1,0,level_4,3.38,0,,1,2,1,0,0,1,0,,,,,,
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1988,Y,2,1,1,level_3,0,0,1,1,1,1,0,0,0,0,,,,,,
JG04,1.75,PG03,1.75,0.5,RM_type_B,Permanent,Male,1984,Y,2,1,1,,,,5,5,4,3,0,9,0,0,104.52,107.55,3,achiev_100%-150%,achiev_> 1.5,reached
JG04,1.75,PG03,1.75,1.33,RM_type_C,Permanent,Male,1989,Y,1,0,1,,,,5,5,2,4,3,4,0,0,105.3033333,120.24,2,achiev_100%-150%,achiev_> 1.5,reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1988,Y,1,1,0,level_3,0,0,3,3,2,4,3,5,0,0,119.2,105.56,3,achiev_100%-150%,achiev_50%-100%,not reached
JG03,0.92,PG01,0.92,0.92,RM_type_B,Contract,Male,1988,Y,1,1,0,level_3,3.54,0,,1,2,1,0,0,0,0,,,,,,
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1990,N,0,0,0,level_4,0,0,1,1,1,1,0,0,0,0,,,,,,
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1987,Y,2,2,0,,,,6,6,4,3,5,6,1,0,105.5,112.43,3,achiev_100%-150%,achiev_> 1.5,not reached
JG04,1.75,PG03,1.75,2.42,RM_type_A,Permanent,Female,1988,Y,1,1,0,,,,6,6,3,3,3,3,4,0,94.3,115.22,2,achiev_> 1.5,achiev_> 1.5,not reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1991,Y,0,0,0,level_3,0,0,3,3,3,4,0,3,2,0,91.98,97.16,3,achiev_50%-100%,achiev_> 1.5,reached
JG03,0.83,PG01,0.83,0.83,RM_type_B,Contract,Male,1992,N,0,0,0,level_4,3.67,0,,1,1,1,0,0,0,0,,,,,,
JG03,0.75,PG01,0.75,0.75,RM_type_B,Contract,Male,1990,N,0,0,0,level_3,0,0,,1,1,1,0,0,0,0,,,,,,
JG04,0.5,PG03,0.5,0.5,RM_type_B,Permanent,Male,1991,Y,0,0,0,level_3,0,0,1,1,1,1,0,0,0,0,,,,,,
JG04,1.75,PG03,1.75,1.5,RM_type_A,Permanent,Male,1989,Y,2,0,2,,,,4,4,2,2,5,2,0,0,97.72333333,105.89,2,achiev_50%-100%,achiev_100%-150%,reached
JG04,1.17,PG03,1.17,0.5,RM_type_B,Permanent,Male,1987,Y,1,0,1,level_4,0,0,3,3,2,2,0,3,0,0,79.23,89.75,2,achiev_100%-150%,achiev_> 1.5,not reached
JG04,1.75,PG03,1.75,1.5,RM_type_A,Permanent,Male,1985,Y,1,1,0,,,,7,7,3,4,6,0,1,0,101.5366667,103.17,3,achiev_100%-150%,achiev_100%-150%,not reached
JG04,1.75,PG03,1.75,0.5,RM_type_A,Permanent,Male,1986,N,0,0,0,,,,6,6,3,3,4,0,3,0,92.11333333,107.41,2,achiev_100%-150%,achiev_100%-150%,not reached
JG04,1.75,PG03,1.75,0.17,RM_type_C,Permanent,Male,1987,Y,1,1,0,,,,6,6,4,4,3,3,0,0,95.53333333,106.62,2,achiev_50%-100%,achiev_> 1.5,reached
